key	value
957	Six Feet Under
525246	Memoryhouse
959	Golden Earring
360608	Left Lane Cruiser
962	Patti Smith
963	Carl Cox
964	Vonda Shepard
965	Anastacia
230342	Blue Sky Black Death
967	Dalida
968	Holly Cole
969	Pat Benatar
970	Simple Minds
971	Édith Piaf
972	Push
132045	Daniel Powter
975	Afro Celt Sound System
295889	Earthless
978	Joe Satriani
979	Bob Sinclar
982	Anne Murray
983	Steven Curtis Chapman
985	Michael W. Smith
988	Third Day
492509	Parallels
990	Buckcherry
991	Letzte Instanz
992	Subway To Sally
993	Grave Digger
994	Nightwish
995	Superchunk
996	Modjo
997	Strawberry Alarm Clock
1000	L7
263145	Amesoeurs
1002	Machine Head
1003	Meat Puppets
1004	Pantera
1005	Soulfly
1006	Non Phixion
1008	Cocteau Twins
1009	Cranes
1010	Apocalyptica
1011	Calexico
1012	Candlebox
1013	Cherry Poppin' Daddies
1014	Deep Forest
1015	Erykah Badu
1016	Finley Quaye
1017	Ensemble
1018	Front Line Assembly
1019	Camper Van Beethoven
1020	Great Big Sea
32938	Natalia Lafourcade
1023	Leonard Cohen
1025	Bobby Darin
1026	Crowded House
1027	K's Choice
1028	Electric Light Orchestra
1029	Shawn Mullins
1030	En Vogue
1031	Kate Bush
1032	Paul McCartney & Wings
1034	Nick Drake
1035	Supertramp
1036	Tears for Fears
1037	Pop Will Eat Itself
1039	Coldplay
1042	Michael Franti & Spearhead
33811	Trespassers William
1044	Kent
1045	The Sugarcubes
1046	Audio
1047	Paradise Lost
1049	Grandaddy
1053	Billy Squier
1054	Chris de Burgh
1055	Concrete Blonde
1056	Craig Armstrong
1057	Descendents
1058	Duncan Sheik
1059	Harry Belafonte
1060	Iggy & The Stooges
1061	Isaac Hayes
1062	Joe Cocker
1063	Love And Rockets
1064	Semisonic
66602	Sopor Aeternus & The Ensemble Of Shadows
1071	Suprême NTM
1072	The Moody Blues
1073	Biohazard
1074	Entombed
66611	Carbon Based Lifeforms
1076	Sepultura
1077	Fields of the Nephilim
1078	Nick Cave
1080	Vangelis
1081	Mos Def
1082	Tiamat
99387	June of 44
66620	ASIAN KUNG-FU GENERATION
1085	Mano Negra
1087	Chick Corea
1088	Coldcut
1089	DJ Food
1090	Dimitri From Paris
66627	The Fall of Troy
1093	Delerium
1094	New Model Army
1096	Goldie
1101	Less Than Jake
1102	The Damned
1103	Jethro Tull
1104	King Crimson
1105	*NSYNC
1107	Manic Street Preachers
1108	Crash Test Dummies
1109	4 Non Blondes
1110	Banco De Gaia
1113	Buddy Guy & Junior Wells
28902490	DJ Fresh feat. RITA ORA
1115	Count Basic
1117	Mark Farina
28902494	Extreme
11109	Within Temptation
99424	Truckfighters
1124	Ferry Corsten
11110	Mushroomhead
1126	Gene Loves Jezebel
33895	Fairyland
1128	Hallucinogen
99434	Ssion
1131	Jimmy Buffett
1132	Johann Sebastian Bach
1134	Jonny Lang
1135	LTJ Bukem
394352	Afrojack & Shermanology
1137	The Clash
33907	Tycho
1140	Meat Beat Manifesto
1144	World Party
38420	Cornell Campbell
197754	Onyx
1147	The Jesus and Mary Chain
1149	Mannheim Steamroller
1150	Mase
1151	The Buggles
296064	Roger Miller
1154	Ministry
1155	Hot Chocolate
113740	Bono & Secret Machines
1157	Nina Simone
1158	Ratt
1159	Screaming Trees
1160	Trent Reznor
1162	Sophie B. Hawkins
1163	Tommy Tutone
98498	edIT
1166	Olive
1167	Paula Cole
1168	Peter Frampton
1169	Revolting Cocks
1170	Red Snapper
1171	Robyn
33940	Gin Blossoms
1176	The Sabres of Paradise
1177	Saint Etienne
394394	The Veer Union
1179	Dishwalla
13796508	Emeli Sandé
1181	Stevie Ray Vaughan and Double Trouble
1182	Suicidal Tendencies
1183	Supergrass
1185	Talvin Singh
1186	Matt Monro
1188	Terranova
1189	Tesla
1192	Duke Ellington & His Orchestra
1193	Shivaree
1195	The Herbaliser
1196	David Holmes
1197	Reverend Horton Heat
1199	Thievery Corporation
1202	The Simpsons
1203	Snow
1205	Sister Machine Gun
1206	The Dead Milkmen
66743	Fionn Regan
1209	Rollins Band
1210	Lou Reed & Metallica
66747	Malvina Reynolds
1212	White Zombie
1213	Wynton Marsalis
99519	Art Brut
1218	Crystal Waters
1220	Buffalo Springfield
1221	David Gilmour
1222	Steve Hackett
1223	Days of the New
1225	Marillion
1226	Primitive Radio Gods
1227	Ravi Shankar
1228	Roger Waters
1229	Syd Barrett
1230	Alpha Blondy
1232	Nada Surf
1233	Noir
361683	Mallu Magalhães
1236	The Magnetic Fields
524494	The Dynamics
1238	Paula Abdul
1244	Renaud
1245	Serge Gainsbourg
1246	John Coltrane Quartet
1247	Lambchop
1248	Muse
1250	Compay Segundo
13986683	Led Zepagain
1252	Geri Halliwell
1254	Eddy Grant
1255	Blind Guardian
1256	Trevor Jones
1258	Starship
1260	Wall of Voodoo
1261	Kim Carnes
1262	Jan Hammer
1263	Men at Work
1265	Juice Newton
1266	John Parr
1267	The Pointer Sisters
1268	Quarterflash
1269	REO Speedwagon
1270	Smokey Robinson
1271	Wham!
1272	Kim Wilde
1273	ABC
1274	Bow Wow Wow
1275	The Dream Academy
1276	The Fixx
1277	Naked Eyes
1278	When In Rome
1279	Bad English
66816	Scout Niblett
1281	Sammy Hagar
1282	Bomb the Bass
1283	Night Ranger
13108485	Iration
1286	Debbie Gibson
